,Know anyone:Nobody,Know anyone:Myself,Know anyone:Family inside HH,Know anyone:Family outside HH,Know anyone:Close friend,Know anyone:Colleague,COVID-19 Knowledge:Washing hands,COVID-19 Knowledge:Staying indoors for Self,COVID-19 Knowledge:Staying indoors for Others,COVID-19 Knowledge:Spread before symptoms,COVID-19 Knowledge:R-Number,COVID-19 Knowledge:Treatments already exist,COVID-19 Knowledge:Wearing masks,COVID-19 VCI:COVID-19 Vax Importance,COVID-19 VCI:COVID-19 Vax Safety,COVID-19 VCI:COVID-19 Vax Efficacy,COVID-19 VCI:COVID-19 Vax Compatibility,COVID-19 VCI:Contract via COVID-19 Vax,COVID-19 VCI:COVID-19 Vax benefits outweigh risks,General VCI:Vax Importance,General VCI:Vax Safety,General VCI:Vax Efficacy,General VCI:Vax Compatibility,COVID-19 Impact:Mental health,COVID-19 Impact:Financial stability,COVID-19 Impact:Daily disruption,COVID-19 Impact:Social disruption,Trust:Television,Trust:Radio,Trust:Newspapers,Trust:White House Briefings,Trust:State Govt. Briefings,Trust:National Health Authorities,Trust:International Health Authorities,Trust:Healthcare Workers,Trust:Scientists,Trust:Govt. Websites,Trust:Social Media,Trust:Celebrities,Trust:Search Engines,Trust:Family and friends,Trust:Work Guidelines,Trust:Other,Trust:None of these,Reason:Unsure if safe,Reason:Unsure if effective,Reason:Not at risk,Reason:Wait until others,Reason:Won't be ill,Reason:Other effective treatments,Reason:Already acquired immunity,Reason:Approval may be rushed,Reason:Other,Reason:Do not know,Image 1:Vaccine Intent,Image 1:Agreement,Image 1:Trust,Image 1:Fact-check,Image 1:Share,Image 2:Vaccine Intent,Image 2:Agreement,Image 2:Trust,Image 2:Fact-check,Image 2:Share,Image 3:Vaccine Intent,Image 3:Agreement,Image 3:Trust,Image 3:Fact-check,Image 3:Share,Image 4:Vaccine Intent,Image 4:Agreement,Image 4:Trust,Image 4:Fact-check,Image 4:Share,Image 5:Vaccine Intent,Image 5:Agreement,Image 5:Trust,Image 5:Fact-check,Image 5:Share,Social:Facebook used,Social:Twitter used,Social:YouTube used,Social:WhatsApp used,Social:Instagram used,Social:Pinterest used,Social:LinkedIN used,Social:Other used,Social:None of these used,Social:Facebook to receive info,Social:Twitter to receive info,Social:YouTube to receive info,Social:WhatsApp to receive info,Social:Instagram to receive info,Social:Pinterest to receive info,Social:LinkedIN to receive info,Social:Other to receive info,Social:None of these to receive info,Social:Facebook to share info,Social:Twitter to share info,Social:YouTube to share info,Social:WhatsApp to share info,Social:Instagram to share info,Social:Pinterest to share info,Social:LinkedIN to share info,Social:Other to share info,Social:None of these to share info,Shielding,Social media usage,Expected vax availability,Seen such online content,Frequency of such online content,Engaged with such online content,Vaccine Intent for self (Pre),Vaccine Intent for self (Post),Vaccine Intent for others (Pre),Vaccine Intent for others (Post),Group,Age,Gender,Education,Employment,Religion,Political,Ethnicity,Income,Region,Treatment
3470,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,-2,-2,-2,-1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,1,0,1,1,1,1,1,1,0,1,1,2,0,1,-1,0,1,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3,2,,,1,1,1,1,PRO US,4,2,4,1,4,2,1,6,22,0
3471,0,1,0,0,0,0,-2,1,-1,-1,1,1,-1,1,2,-1,1,-2,1,1,-1,-1,1,1,-1,-1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,0,1,-1,2,0,-1,1,1,2,-2,0,1,0,-2,2,2,0,-2,0,2,-2,0,1,2,2,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,3.0,1,1,1,3,PRO US,1,2,2,3,4,2,2,1,5,0
3472,0,0,0,0,0,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,-1,2,2,2,2,-1,2,2,2,2,-2,2,2,2,2,-1,2,2,2,2,-1,2,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7,2,2,,,1,1,1,1,PRO US,4,2,4,2,1,1,2,1,10,0
3473,1,0,0,0,0,0,2,2,2,2,2,0,2,0,-2,-2,2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,-2,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,2,7,7,2,,,4,4,4,4,PRO US,4,2,1,5,1,2,3,2,34,0
3474,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,2,2,-2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,-2,2,2,2,2,-1,2,2,2,2,1,0,0,0,0,0,2,2,2,2,-1,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,5,2,1,1.0,1.0,1,1,1,1,PRO US,1,1,4,1,1,3,3,2,44,0
3476,0,0,0,1,0,0,2,2,2,2,2,-2,2,2,2,2,-1,0,2,2,2,2,2,1,-1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,2,0,-1,0,0,2,-2,-2,1,1,2,-2,0,1,1,2,-2,1,0,1,2,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,3,2,,,2,2,1,1,PRO US,5,2,6,2,1,3,1,4,18,0
3477,0,0,0,0,0,1,2,1,1,1,0,-1,-1,-1,-2,-1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,2,2,,,3,4,4,4,PRO US,4,2,3,1,1,1,1,4,41,0
3479,1,0,0,0,0,0,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,5,2,,,2,2,1,1,PRO US,6,2,3,4,1,1,1,3,29,0
3480,0,1,1,0,0,0,2,2,2,2,1,2,2,1,1,1,-1,1,1,1,2,2,-1,2,2,2,2,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,,,,,,,,,,,0,1,1,2,1,0,1,1,1,1,-2,2,2,2,2,-1,1,1,1,1,-1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,1,1.0,2.0,1,1,1,1,PRO US,2,1,4,1,3,2,5,4,33,0
3481,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,-2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,,,,,,,,,,,-2,2,1,2,2,-1,2,1,-2,1,-2,1,1,-2,1,-1,1,1,2,2,-1,2,2,-1,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6,8,1,3.0,1.0,1,1,1,1,PRO US,1,1,2,1,2,2,3,1,11,0
3482,0,0,0,0,0,1,2,2,-1,-1,2,-2,2,2,2,2,-2,-2,1,2,1,2,2,-2,-2,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,-1,1,1,2,-1,-1,2,1,2,1,-2,1,1,2,2,-2,1,1,2,1,0,2,1,0,2,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7,5,1,1.0,1.0,1,1,1,1,PRO US,3,1,5,1,1,3,1,5,33,0
3483,0,0,0,1,0,0,2,0,-1,1,-1,0,-1,0,-1,-1,-2,-1,-1,2,1,1,2,-2,-2,-1,-2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,7,2,,,4,4,3,3,PRO US,4,2,2,1,5,2,1,3,19,0
3484,0,0,0,0,1,0,2,2,2,2,2,1,2,1,1,1,-2,-1,1,1,1,1,1,1,1,1,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,2,-2,0,0,0,2,-2,0,0,0,2,-2,0,0,0,2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,2,,,2,2,2,2,PRO US,6,2,6,1,1,1,1,4,10,0
3485,1,0,0,0,0,0,1,1,2,2,1,2,2,2,1,-1,1,2,2,2,2,1,2,-1,1,1,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,,,,,,,,,,,-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,1,1.0,1.0,1,1,2,1,PRO US,3,1,4,1,1,1,2,5,19,0
3486,1,0,0,0,0,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,0,0,0,0,-1,-2,1,-1,-1,1,-2,1,-1,1,-2,-2,2,2,-2,-2,-2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,8,2,,,3,4,3,4,PRO US,4,2,6,5,1,3,5,2,15,0
3487,0,0,0,1,0,0,2,2,2,2,1,-1,2,2,1,2,-2,-2,2,2,2,2,2,1,2,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,2,1,2,1,0,2,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,2,2,,,1,1,1,1,PRO US,3,1,5,1,1,1,1,5,14,0
3489,0,0,0,1,0,0,2,1,2,2,2,1,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,2,2,2,0,0,0,0,0,-2,2,2,2,2,0,0,0,0,0,-2,2,2,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,8,2,,,1,1,1,1,PRO US,4,2,6,5,5,2,1,1,33,0
3491,0,0,0,0,1,0,2,2,2,2,2,-2,2,2,1,2,-2,-2,-2,2,2,2,2,2,-1,2,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,,,,,,,,,,2,5,3,1,2.0,1.0,1,1,1,1,PRO US,3,2,5,1,1,1,1,5,33,0
3492,1,0,0,0,0,0,2,2,2,1,1,1,1,1,-1,1,-1,-2,1,1,1,1,1,-2,1,-1,-2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,-1,2,1,2,2,-1,1,1,2,2,1,1,1,2,2,-1,1,1,2,2,-1,1,1,2,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6,1,1,3.0,2.0,1,1,1,1,PRO US,3,1,4,1,1,3,1,5,33,0
3493,0,0,0,0,1,0,2,1,1,2,1,-1,1,0,-2,-1,-1,0,0,2,2,2,2,1,-2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,-2,0,0,0,2,-2,0,0,0,2,-2,2,-2,-2,2,-2,2,0,0,2,-2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,2,,,3,3,3,3,PRO US,4,2,2,5,1,1,1,2,1,0
3494,1,0,0,0,0,0,1,1,1,1,0,-2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,1,1,1,1,1,2,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,1,2.0,1.0,1,2,1,2,PRO US,4,2,4,1,4,1,1,1,33,0
3495,0,0,0,1,1,0,2,2,2,2,2,-2,2,2,2,2,-2,-1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,7,3,1,1.0,1.0,1,1,1,1,PRO US,2,1,5,1,1,1,1,5,33,0
3497,1,0,0,0,0,0,-1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,2,1,2,2,0,2,-2,-1,0,0,0,-1,0,0,2,0,2,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,5,1,1,1.0,1.0,1,1,4,1,PRO US,2,2,1,1,3,1,4,4,10,0
3498,1,0,0,0,0,0,1,-2,-1,0,-1,1,-2,-1,0,0,2,2,-2,-1,-2,0,-1,-2,2,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,-2,0,-1,-1,1,-2,2,0,0,0,-2,2,-1,-2,0,-2,2,0,-1,0,-2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,4,8,3,,,4,4,4,4,PRO US,3,1,4,1,1,3,3,4,11,0
3499,1,0,0,0,0,0,2,1,1,1,-1,-2,2,2,2,2,-2,-2,1,2,2,2,2,-1,-2,-1,-1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,-1,2,-2,-2,2,-2,-1,1,1,2,1,-1,1,0,2,1,-2,2,2,-2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,5,4,3,,,1,1,1,1,PRO US,4,2,3,5,1,2,1,3,17,0
3501,0,0,0,0,1,0,2,2,2,-1,0,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,-2,2,0,2,2,-2,2,0,2,2,-2,2,0,2,2,-2,2,0,2,2,-2,2,0,2,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,8,1,4.0,1.0,1,1,1,1,PRO US,3,1,5,1,1,1,1,5,33,0
3505,1,0,0,0,0,0,2,2,2,2,2,-2,2,2,2,2,-2,-2,2,2,2,2,2,1,1,2,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,-1,1,1,2,1,0,1,1,2,0,-1,1,1,2,1,-1,1,1,2,1,-2,2,2,2,2,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,5,1,3.0,1.0,1,1,1,1,PRO US,2,1,4,1,1,1,1,5,33,0
3507,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,-2,0,-1,0,0,-1,-1,-2,0,-1,0,0,0,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,2,1,1,2,,,4,4,4,4,PRO US,2,2,2,3,5,3,1,1,21,0
3509,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,-1,1,-1,-1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,3,,,3,3,1,3,PRO US,4,2,3,1,1,2,1,3,44,0
3510,1,0,0,0,0,0,2,-1,-1,1,-1,0,1,0,-1,-1,0,-1,0,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,6,8,3,,,4,3,3,3,PRO US,2,2,2,2,5,3,2,2,44,0
3511,1,0,0,0,0,0,2,2,-1,0,0,2,2,2,2,2,2,0,2,2,2,2,2,0,0,-2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,1,0,0,-1,-2,0,-1,2,1,2,1,2,0,0,-1,0,-2,0,1,2,0,-2,1,2,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,7,1,3.0,1.0,1,2,1,1,PRO US,1,2,4,3,1,3,5,6,11,0
3512,1,0,0,0,0,0,-1,2,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,0,1,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,7,2,2,,,2,2,2,2,PRO US,3,1,5,1,1,1,1,5,5,0
3513,0,0,1,0,0,0,2,-1,1,-1,-2,1,2,-2,2,1,2,-1,1,1,-1,2,-2,1,-1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,1,-1,1,2,-1,2,1,2,2,2,1,2,-2,-1,0,-1,-1,2,1,2,0,-2,-1,-1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2.0,1.0,1,1,1,1,PRO US,3,1,3,1,2,2,3,5,14,0
3514,1,0,0,0,0,0,2,2,2,2,2,1,2,2,2,2,-2,-2,2,2,2,2,2,1,1,1,2,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,-2,2,2,2,2,-2,-2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,-2,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,6,3,1,2.0,1.0,1,1,1,1,PRO US,2,1,4,1,1,2,1,4,33,0
3515,0,0,0,0,0,1,1,-2,-2,1,1,-2,-2,1,2,-1,-1,-2,-1,2,2,2,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1,-1,-1,-1,2,-1,1,1,0,0,-1,0,0,-1,1,-1,-1,-1,1,0,0,-1,1,-1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,7,1,1.0,1.0,4,4,4,4,PRO US,3,2,4,1,5,1,5,4,1,0
3517,1,0,0,0,0,0,2,-1,-1,1,-1,-1,-2,-1,-1,-2,1,1,-2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,-2,-2,-1,-2,0,-2,-1,-1,-2,0,0,-1,-1,-2,0,-1,-1,-2,-2,0,0,-1,-1,-2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,5,8,2,,,4,4,4,4,PRO US,4,2,4,1,1,1,1,4,18,0
3518,0,0,0,1,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,2,1,2,1,1,-2,2,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,-1,1,-1,-1,-2,-1,1,-2,-1,0,1,1,0,0,0,-1,1,-1,1,-1,-1,1,-2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,5,1,2.0,2.0,3,3,3,3,PRO US,4,2,3,1,1,3,1,4,13,0
3519,1,0,0,0,0,0,2,1,1,-1,2,-1,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,,,,,,,,,,,0,-1,2,0,1,0,2,-1,2,0,-1,2,0,1,0,2,-2,-1,2,0,2,0,1,0,2,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4,4,1,1.0,1.0,1,1,1,1,PRO US,3,1,5,1,1,2,1,4,33,0
3520,1,0,0,0,0,0,-2,1,1,-2,2,2,-2,2,2,2,2,2,2,2,2,-2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,2,7,3,1,6.0,3.0,2,2,2,2,PRO US,1,1,2,3,5,3,1,1,29,0
3521,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,2,-2,-2,-2,-2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,1,8,2,,,4,4,4,4,PRO US,5,2,2,2,4,1,1,1,29,0
3522,0,0,0,0,1,0,2,2,2,2,-2,1,2,2,2,2,2,-1,1,2,2,2,-2,1,-2,2,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,-1,2,1,2,-2,0,-2,-2,2,-2,0,0,0,0,0,0,0,2,-2,-2,0,-2,0,1,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,2,4,1,6.0,1.0,1,1,1,1,PRO US,5,2,3,2,1,2,1,4,15,0
3523,0,0,0,1,0,0,1,1,1,1,1,-1,1,2,2,1,1,-1,1,1,1,1,1,-1,-2,-2,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,-1,0,-2,0,-1,-1,-2,-2,0,0,0,-2,-2,0,0,-1,-2,-2,0,0,-1,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,3,4,1,4.0,1.0,1,1,1,1,PRO US,5,1,5,1,1,1,1,5,39,0
3524,0,0,0,0,0,1,2,2,2,2,-2,1,2,2,-2,-2,-2,2,1,2,2,2,1,-1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,2,2,2,-1,2,2,1,1,-1,1,2,-1,0,1,2,2,2,2,-1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,1,3.0,1.0,2,1,1,1,PRO US,2,1,4,1,1,1,2,3,44,0
